effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,slot,summary,defindex,usd_price,key_low,key_high,key_mid,item_type,has_price
3184,Pumpkin Patch,Taunt: The Homerunner's Hobby,300.405,5–5.5 keys,taunt,Level 1-100 Special Taunt,31233,9.16,5.0,5.5,5.25,taunt,True
3184,Pumpkin Patch,Taunt: Drunk Mann's Cannon,286.1,5 keys,taunt,Level 1-100 Special Taunt,31291,8.73,5.0,5.0,5.0,taunt,True
3184,Pumpkin Patch,Taunt: Neck Snap,280.378,4.9 keys,taunt,Level 1-100 Special Taunt,31381,8.55,4.9,4.9,4.9,taunt,True
3184,Pumpkin Patch,Taunt: Time Out Therapy,250.3375,3.75–5 keys,taunt,Level 1-100 Special Taunt,31154,7.64,3.75,5.0,4.375,taunt,True
3184,Pumpkin Patch,Taunt: The Balloonibouncer,240.324,4.2 keys,taunt,Level 1-100 Special Taunt,30763,7.33,4.2,4.2,4.2,taunt,True
3184,Pumpkin Patch,Taunt: Bucking Bronco,228.88,4 keys,taunt,Level 1-100 Special Taunt,30618,6.98,4.0,4.0,4.0,taunt,True
3184,Pumpkin Patch,Taunt: The Box Trot,228.88,4 keys,taunt,Level 1-100 Special Taunt,30615,6.98,4.0,4.0,4.0,taunt,True
3184,Pumpkin Patch,Taunt: Skullcracker,220.297,3.8–3.9 keys,taunt,Level 1-100 Special Taunt,1111,6.72,3.8,3.9,3.8499999999999996,taunt,True
3184,Pumpkin Patch,Taunt: Soldier's Requiem,203.131,3.55 keys,taunt,Level 1-100 Special Taunt,30673,6.2,3.55,3.55,3.55,taunt,True
3184,Pumpkin Patch,Taunt: The Skating Scorcher,203.131,3.55 keys,taunt,Level 1-100 Special Taunt,30919,6.2,3.55,3.55,3.55,taunt,True
3184,Pumpkin Patch,Taunt: Tailored Terminal,200.27,3.5 keys,taunt,Level 1-100 Special Taunt,31321,6.11,3.5,3.5,3.5,taunt,True
3184,Pumpkin Patch,Taunt: The Meet the Medic,188.826,3.3 keys,taunt,Level 5 Special Taunt,477,5.76,3.3,3.3,3.3,taunt,True
3184,Pumpkin Patch,Taunt: Yeti Punch,188.826,3.3 keys,taunt,Level 1-100 Special Taunt,1182,5.76,3.3,3.3,3.3,taunt,True
3184,Pumpkin Patch,Taunt: Oblooterated,174.521,3.05 keys,taunt,Level 1-100 Special Taunt,1120,5.32,3.05,3.05,3.05,taunt,True
3184,Pumpkin Patch,Taunt: The Russian Arms Race,171.66,3 keys,taunt,Level 1-100 Special Taunt,30843,5.24,3.0,3.0,3.0,taunt,True
3184,Pumpkin Patch,Taunt: The Scooty Scoot,170.2295,2.4–3.55 keys,taunt,Level 1-100 Special Taunt,1197,5.19,2.4,3.55,2.9749999999999996,taunt,True
3184,Pumpkin Patch,Taunt: Battin' a Thousand,121.5925,2–2.25 keys,taunt,Level 1-100 Special Taunt,1117,3.71,2.0,2.25,2.125,taunt,True
3184,Pumpkin Patch,Taunt: Doctor's Defibrillators,114.44,2 keys,taunt,Level 1-100 Special Taunt,31236,3.49,2.0,2.0,2.0,taunt,True
3184,Pumpkin Patch,Taunt: Party Trick,114.44,2 keys,taunt,Level 1-100 Special Taunt,1112,3.49,2.0,2.0,2.0,taunt,True
3210,Tar Pit,Taunt: The Schadenfreude,972.74,17 keys,taunt,Level 5 Special Taunt,463,29.67,17.0,17.0,17.0,taunt,True
3210,Tar Pit,Taunt: Cheers!,686.64,12 keys,taunt,Level 1-100 Special Taunt,31412,20.94,12.0,12.0,12.0,taunt,True
3210,Tar Pit,Taunt: Commending Clap,686.64,12 keys,taunt,Level 1-100 Special Taunt,31467,20.94,12.0,12.0,12.0,taunt,True
3210,Tar Pit,Taunt: Can It!,572.2,10 keys,taunt,Level 1-100 Special Taunt,31438,17.45,10.0,10.0,10.0,taunt,True
3210,Tar Pit,Taunt: Zoomin' Broom,371.93,6–7 keys,taunt,Level 1-100 Special Taunt,30672,11.34,6.0,7.0,6.5,taunt,True
3210,Tar Pit,Taunt: The Homerunner's Hobby,343.32,6 keys,taunt,Level 1-100 Special Taunt,31233,10.47,6.0,6.0,6.0,taunt,True
3210,Tar Pit,Taunt: The Table Tantrum,286.1,5 keys,taunt,Level 1-100 Special Taunt,1174,8.73,5.0,5.0,5.0,taunt,True
3210,Tar Pit,Taunt: The Hot Wheeler,257.49,4.5 keys,taunt,Level 1-100 Special Taunt,31239,7.85,4.5,4.5,4.5,taunt,True
3210,Tar Pit,Taunt: Borrowed Bones,203.131,3.55 keys,taunt,Level 1-100 Special Taunt,31382,6.2,3.55,3.55,3.55,taunt,True
3210,Tar Pit,Taunt: The Jumping Jack,171.66,3 keys,taunt,Level 1-100 Special Taunt,30845,5.24,3.0,3.0,3.0,taunt,True
3210,Tar Pit,Taunt: The Carlton,170.2295,2.95–3 keys,taunt,Level 1-100 Special Taunt,1168,5.19,2.95,3.0,2.975,taunt,True
3079,Sparkly Spruce,"Taunt: Rock, Paper, Scissors",858.3,15 keys,taunt,Level 1-100 Special Taunt,1110,26.18,15.0,15.0,15.0,taunt,True
3079,Sparkly Spruce,Taunt: The Victory Lap,858.3,15 keys,taunt,Level 1-100 Special Taunt,1172,26.18,15.0,15.0,15.0,taunt,True
3079,Sparkly Spruce,Taunt: Shooter's Stakeout,743.86,13 keys,taunt,Level 1-100 Special Taunt,31237,22.69,13.0,13.0,13.0,taunt,True
3079,Sparkly Spruce,Taunt: The Homerunner's Hobby,629.42,11 keys,taunt,Level 1-100 Special Taunt,31233,19.2,11.0,11.0,11.0,taunt,True
3079,Sparkly Spruce,Taunt: Square Dance,543.59,9.5 keys,taunt,Level 1-100 Special Taunt,1106,16.58,9.5,9.5,9.5,taunt,True
3079,Sparkly Spruce,Taunt: Texas Truckin',429.15,7.5 keys,taunt,Level 1-100 Special Taunt,31160,13.09,7.5,7.5,7.5,taunt,True
3079,Sparkly Spruce,Taunt: The Pooped Deck,429.15,7.5 keys,taunt,Level 1-100 Special Taunt,31153,13.09,7.5,7.5,7.5,taunt,True
3079,Sparkly Spruce,Taunt: Didgeridrongo,400.54,7 keys,taunt,Level 1-100 Special Taunt,30839,12.22,7.0,7.0,7.0,taunt,True
3079,Sparkly Spruce,Taunt: The Meet the Medic,343.32,6 keys,taunt,Level 5 Special Taunt,477,10.47,6.0,6.0,6.0,taunt,True
3079,Sparkly Spruce,Taunt: The Skating Scorcher,314.71,5.5 keys,taunt,Level 1-100 Special Taunt,30919,9.6,5.5,5.5,5.5,taunt,True
3079,Sparkly Spruce,Taunt: Yeti Smash,260.351,4.55 keys,taunt,Level 1-100 Special Taunt,1183,7.94,4.55,4.55,4.55,taunt,True
3079,Sparkly Spruce,Taunt: Skullcracker,254.629,4.45 keys,taunt,Level 1-100 Special Taunt,1111,7.77,4.45,4.45,4.45,taunt,True
3079,Sparkly Spruce,Taunt: The Balloonibouncer,237.463,4.15 keys,taunt,Level 1-100 Special Taunt,30763,7.24,4.15,4.15,4.15,taunt,True
3079,Sparkly Spruce,Taunt: The Drunken Sailor,228.88,4 keys,taunt,Level 1-100 Special Taunt,31201,6.98,4.0,4.0,4.0,taunt,True
3079,Sparkly Spruce,Taunt: Bad Pipes,180.243,3.15 keys,taunt,Level 1-100 Special Taunt,30671,5.5,3.15,3.15,3.15,taunt,True
3079,Sparkly Spruce,Taunt: The Trackman's Touchdown,135.8975,2.05–2.7 keys,taunt,Level 1-100 Special Taunt,30917,4.14,2.05,2.7,2.375,taunt,True
3108,Festivized Formation,Taunt: Kazotsky Kick,1173.01,19–22 keys,taunt,Level 1-100 Special Taunt,1157,35.78,19.0,22.0,20.5,taunt,True
3108,Festivized Formation,Taunt: Russian Rubdown,1144.4,20 keys,taunt,Level 1-100 Special Taunt,31320,34.9,20.0,20.0,20.0,taunt,True
3108,Festivized Formation,Taunt: Conga,944.13,15–18 keys,taunt,Level 1-100 Special Taunt,1118,28.8,15.0,18.0,16.5,taunt,True
3108,Festivized Formation,Taunt: Rancho Relaxo,915.52,16 keys,taunt,Level 1-100 Special Taunt,1115,27.92,16.0,16.0,16.0,taunt,True
3108,Festivized Formation,Taunt: Roasty Toasty,686.64,12 keys,taunt,Level 1-100 Special Taunt,31322,20.94,12.0,12.0,12.0,taunt,True
3108,Festivized Formation,Taunt: The Dueling Banjo,686.64,12 keys,taunt,Level 1-100 Special Taunt,30842,20.94,12.0,12.0,12.0,taunt,True
3108,Festivized Formation,Taunt: Burstchester,629.42,11 keys,taunt,Level 1-100 Special Taunt,30621,19.2,11.0,11.0,11.0,taunt,True
3108,Festivized Formation,Taunt: The Pooped Deck,629.42,11 keys,taunt,Level 1-100 Special Taunt,31153,19.2,11.0,11.0,11.0,taunt,True
3108,Festivized Formation,Taunt: Mannrobics,572.2,10 keys,taunt,Level 1-100 Special Taunt,1162,17.45,10.0,10.0,10.0,taunt,True
3108,Festivized Formation,Taunt: The Victory Lap,572.2,10 keys,taunt,Level 1-100 Special Taunt,1172,17.45,10.0,10.0,10.0,taunt,True
3108,Festivized Formation,Taunt: The Boston Boarder,543.59,9.5 keys,taunt,Level 1-100 Special Taunt,31156,16.58,9.5,9.5,9.5,taunt,True
3108,Festivized Formation,"Taunt: Rock, Paper, Scissors",514.98,8–10 keys,taunt,Level 1-100 Special Taunt,1110,15.71,8.0,10.0,9.0,taunt,True
3108,Festivized Formation,Taunt: The Mannbulance!,486.37,8–9 keys,taunt,Level 1-100 Special Taunt,31203,14.83,8.0,9.0,8.5,taunt,True
3108,Festivized Formation,Taunt: The Scaredy-Cat!,457.76,8 keys,taunt,Level 1-100 Special Taunt,31288,13.96,8.0,8.0,8.0,taunt,True
3108,Festivized Formation,Taunt: The Shred Alert,429.15,7.5 keys,taunt,Level 5 Special Taunt,1015,13.09,7.5,7.5,7.5,taunt,True
3108,Festivized Formation,Taunt: Tailored Terminal,400.54,7 keys,taunt,Level 1-100 Special Taunt,31321,12.22,7.0,7.0,7.0,taunt,True
3108,Festivized Formation,Taunt: Time Out Therapy,400.54,7 keys,taunt,Level 1-100 Special Taunt,31154,12.22,7.0,7.0,7.0,taunt,True
3108,Festivized Formation,Taunt: Pool Party,386.235,6–7.5 keys,taunt,Level 1-100 Special Taunt,30570,11.78,6.0,7.5,6.75,taunt,True
3108,Festivized Formation,Taunt: Shooter's Stakeout,386.235,6.5–7 keys,taunt,Level 1-100 Special Taunt,31237,11.78,6.5,7.0,6.75,taunt,True
3108,Festivized Formation,Taunt: Square Dance,343.32,6 keys,taunt,Level 1-100 Special Taunt,1106,10.47,6.0,6.0,6.0,taunt,True
3108,Festivized Formation,Taunt: Surgeon's Squeezebox,343.32,6 keys,taunt,Level 1-100 Special Taunt,30918,10.47,6.0,6.0,6.0,taunt,True
3108,Festivized Formation,Taunt: The Fist Bump,343.32,6 keys,taunt,Level 1-100 Special Taunt,31162,10.47,6.0,6.0,6.0,taunt,True
3108,Festivized Formation,Taunt: Scotsmann's Stagger,286.1,5 keys,taunt,Level 1-100 Special Taunt,30840,8.73,5.0,5.0,5.0,taunt,True
3108,Festivized Formation,Taunt: The Scooty Scoot,286.1,5 keys,taunt,Level 1-100 Special Taunt,1197,8.73,5.0,5.0,5.0,taunt,True
3108,Festivized Formation,Taunt: Flippin' Awesome,273.2255,4.65–4.9 keys,taunt,Level 1-100 Special Taunt,1107,8.33,4.65,4.9,4.775,taunt,True
3108,Festivized Formation,Taunt: The Hot Wheeler,266.073,4.65 keys,taunt,Level 1-100 Special Taunt,31239,8.12,4.65,4.65,4.65,taunt,True
3108,Festivized Formation,Taunt: The Proletariat Posedown,263.212,4.6 keys,taunt,Level 1-100 Special Taunt,30616,8.03,4.6,4.6,4.6,taunt,True
3108,Festivized Formation,Taunt: Luxury Lounge,260.351,4.55 keys,taunt,Level 1-100 Special Taunt,30922,7.94,4.55,4.55,4.55,taunt,True
3108,Festivized Formation,Taunt: Buy a Life,241.7545,3.45–5 keys,taunt,Level 1-100 Special Taunt,1108,7.37,3.45,5.0,4.225,taunt,True
3108,Festivized Formation,Taunt: The Table Tantrum,234.602,4.1 keys,taunt,Level 1-100 Special Taunt,1174,7.16,4.1,4.1,4.1,taunt,True
3108,Festivized Formation,Taunt: Yeti Smash,228.88,3–5 keys,taunt,Level 1-100 Special Taunt,1183,6.98,3.0,5.0,4.0,taunt,True
3108,Festivized Formation,Taunt: Oblooterated,217.436,3.75–3.85 keys,taunt,Level 1-100 Special Taunt,1120,6.63,3.75,3.85,3.8,taunt,True
3108,Festivized Formation,Taunt: The Skating Scorcher,213.1445,3–4.45 keys,taunt,Level 1-100 Special Taunt,30919,6.5,3.0,4.45,3.725,taunt,True
3108,Festivized Formation,Taunt: Second Rate Sorcery,211.714,3.5–3.9 keys,taunt,Level 1-100 Special Taunt,30816,6.46,3.5,3.9,3.7,taunt,True
3108,Festivized Formation,Taunt: Scorcher's Solo,203.131,3.55 keys,taunt,Level 1-100 Special Taunt,31157,6.2,3.55,3.55,3.55,taunt,True
3108,Festivized Formation,Taunt: Runner's Rhythm,188.826,3.1–3.5 keys,taunt,Level 1-100 Special Taunt,30921,5.76,3.1,3.5,3.3,taunt,True
3108,Festivized Formation,Taunt: The Boston Breakdance,164.5075,2.8–2.95 keys,taunt,Level 1-100 Special Taunt,30572,5.02,2.8,2.95,2.875,taunt,True
3108,Festivized Formation,Taunt: I See You,141.6195,2.45–2.5 keys,taunt,Level 1-100 Special Taunt,1116,4.32,2.45,2.5,2.475,taunt,True
3108,Festivized Formation,Taunt: Disco Fever,130.1755,2–2.55 keys,taunt,Level 1-100 Special Taunt,30762,3.97,2.0,2.55,2.275,taunt,True
3108,Festivized Formation,Taunt: Battin' a Thousand,102.996,1.6–2 keys,taunt,Level 1-100 Special Taunt,1117,3.14,1.6,2.0,1.8,taunt,True
3182,Confetti Celebration,Taunt: Kazotsky Kick,1258.84,22 keys,taunt,Level 1-100 Special Taunt,1157,38.39,22.0,22.0,22.0,taunt,True
3182,Confetti Celebration,Taunt: Conga,1144.4,20 keys,taunt,Level 1-100 Special Taunt,1118,34.9,20.0,20.0,20.0,taunt,True
3182,Confetti Celebration,Taunt: The Shred Alert,457.76,8 keys,taunt,Level 5 Special Taunt,1015,13.96,8.0,8.0,8.0,taunt,True
3182,Confetti Celebration,Taunt: Straight Shooter Tutor,429.15,7.5 keys,taunt,Level 1-100 Special Taunt,31440,13.09,7.5,7.5,7.5,taunt,True
3182,Confetti Celebration,Taunt: Neck Snap,400.54,7 keys,taunt,Level 1-100 Special Taunt,31381,12.22,7.0,7.0,7.0,taunt,True
3182,Confetti Celebration,Taunt: Rocket Jockey,286.1,5 keys,taunt,Level 1-100 Special Taunt,31155,8.73,5.0,5.0,5.0,taunt,True
3182,Confetti Celebration,Taunt: Scotsmann's Stagger,286.1,5 keys,taunt,Level 1-100 Special Taunt,30840,8.73,5.0,5.0,5.0,taunt,True
3182,Confetti Celebration,Taunt: The Homerunner's Hobby,286.1,5 keys,taunt,Level 1-100 Special Taunt,31233,8.73,5.0,5.0,5.0,taunt,True
3182,Confetti Celebration,Taunt: The Scooty Scoot,227.4495,3.85–4.1 keys,taunt,Level 1-100 Special Taunt,1197,6.94,3.85,4.1,3.9749999999999996,taunt,True
3182,Confetti Celebration,Taunt: The Table Tantrum,217.436,3.8 keys,taunt,Level 1-100 Special Taunt,1174,6.63,3.8,3.8,3.8,taunt,True
3182,Confetti Celebration,Taunt: Second Rate Sorcery,165.938,2.9 keys,taunt,Level 1-100 Special Taunt,30816,5.06,2.9,2.9,2.9,taunt,True
3182,Confetti Celebration,Taunt: Party Trick,143.05,2.5 keys,taunt,Level 1-100 Special Taunt,1112,4.36,2.5,2.5,2.5,taunt,True
3182,Confetti Celebration,Taunt: Spent Well Spirits,143.05,2.5 keys,taunt,Level 1-100 Special Taunt,1114,4.36,2.5,2.5,2.5,taunt,True
3182,Confetti Celebration,Taunt: Battin' a Thousand,134.467,2.35 keys,taunt,Level 1-100 Special Taunt,1117,4.1,2.35,2.35,2.35,taunt,True
3031,Good-Hearted Goodies,Taunt: Kazotsky Kick,1201.62,20–22 keys,taunt,Level 1-100 Special Taunt,1157,36.65,20.0,22.0,21.0,taunt,True
3031,Good-Hearted Goodies,Taunt: Conga,1144.4,20 keys,taunt,Level 1-100 Special Taunt,1118,34.9,20.0,20.0,20.0,taunt,True
3031,Good-Hearted Goodies,Taunt: The Schadenfreude,1144.4,20 keys,taunt,Level 5 Special Taunt,463,34.9,20.0,20.0,20.0,taunt,True
3031,Good-Hearted Goodies,Taunt: Mannrobics,1001.35,16–19 keys,taunt,Level 1-100 Special Taunt,1162,30.54,16.0,19.0,17.5,taunt,True
3031,Good-Hearted Goodies,Taunt: The Victory Lap,886.91,15–16 keys,taunt,Level 1-100 Special Taunt,1172,27.05,15.0,16.0,15.5,taunt,True
3031,Good-Hearted Goodies,"Taunt: Rock, Paper, Scissors",858.3,15 keys,taunt,Level 1-100 Special Taunt,1110,26.18,15.0,15.0,15.0,taunt,True
3031,Good-Hearted Goodies,Taunt: The High Five!,858.3,15 keys,taunt,Level 5 Special Taunt,167,26.18,15.0,15.0,15.0,taunt,True
3031,Good-Hearted Goodies,Taunt: Rancho Relaxo,658.03,10–13 keys,taunt,Level 1-100 Special Taunt,1115,20.07,10.0,13.0,11.5,taunt,True
3031,Good-Hearted Goodies,Taunt: Panzer Pants,514.98,8–10 keys,taunt,Level 1-100 Special Taunt,1196,15.71,8.0,10.0,9.0,taunt,True
3031,Good-Hearted Goodies,Taunt: The Skating Scorcher,472.065,6.5–10 keys,taunt,Level 1-100 Special Taunt,30919,14.4,6.5,10.0,8.25,taunt,True
3031,Good-Hearted Goodies,Taunt: Luxury Lounge,457.76,8 keys,taunt,Level 1-100 Special Taunt,30922,13.96,8.0,8.0,8.0,taunt,True
3031,Good-Hearted Goodies,Taunt: The Dueling Banjo,429.15,7.5 keys,taunt,Level 1-100 Special Taunt,30842,13.09,7.5,7.5,7.5,taunt,True
3031,Good-Hearted Goodies,Taunt: Surgeon's Squeezebox,414.845,6.5–8 keys,taunt,Level 1-100 Special Taunt,30918,12.65,6.5,8.0,7.25,taunt,True
3031,Good-Hearted Goodies,Taunt: The Meet the Medic,414.845,6.5–8 keys,taunt,Level 5 Special Taunt,477,12.65,6.5,8.0,7.25,taunt,True
3031,Good-Hearted Goodies,Taunt: Scotsmann's Stagger,371.93,6.5 keys,taunt,Level 1-100 Special Taunt,30840,11.34,6.5,6.5,6.5,taunt,True
3031,Good-Hearted Goodies,Taunt: The Shred Alert,357.625,6–6.5 keys,taunt,Level 5 Special Taunt,1015,10.91,6.0,6.5,6.25,taunt,True
3031,Good-Hearted Goodies,Taunt: Skullcracker,343.32,6 keys,taunt,Level 1-100 Special Taunt,1111,10.47,6.0,6.0,6.0,taunt,True
3031,Good-Hearted Goodies,Taunt: The Scooty Scoot,343.32,6 keys,taunt,Level 1-100 Special Taunt,1197,10.47,6.0,6.0,6.0,taunt,True
3031,Good-Hearted Goodies,Taunt: Zoomin' Broom,343.32,6 keys,taunt,Level 1-100 Special Taunt,30672,10.47,6.0,6.0,6.0,taunt,True
3031,Good-Hearted Goodies,Taunt: The Box Trot,329.015,5.5–6 keys,taunt,Level 1-100 Special Taunt,30615,10.03,5.5,6.0,5.75,taunt,True
3031,Good-Hearted Goodies,Taunt: The Killer Solo,314.71,5.5 keys,taunt,Level 1-100 Special Taunt,30609,9.6,5.5,5.5,5.5,taunt,True
3031,Good-Hearted Goodies,Taunt: The Proletariat Posedown,307.5575,4.75–6 keys,taunt,Level 1-100 Special Taunt,30616,9.38,4.75,6.0,5.375,taunt,True
3031,Good-Hearted Goodies,Taunt: Fresh Brewed Victory,286.1,5 keys,taunt,Level 1-100 Special Taunt,1113,8.73,5.0,5.0,5.0,taunt,True
3031,Good-Hearted Goodies,Taunt: The Carlton,286.1,5 keys,taunt,Level 1-100 Special Taunt,1168,8.73,5.0,5.0,5.0,taunt,True
3031,Good-Hearted Goodies,Taunt: Bad Pipes,281.8085,4.35–5.5 keys,taunt,Level 1-100 Special Taunt,30671,8.6,4.35,5.5,4.925,taunt,True
3031,Good-Hearted Goodies,Taunt: Didgeridrongo,280.378,4.3–5.5 keys,taunt,Level 1-100 Special Taunt,30839,8.55,4.3,5.5,4.9,taunt,True
3031,Good-Hearted Goodies,Taunt: The Soviet Strongarm,271.795,4.7–4.8 keys,taunt,Level 1-100 Special Taunt,30844,8.29,4.7,4.8,4.75,taunt,True
3031,Good-Hearted Goodies,Taunt: Runner's Rhythm,270.3645,4.55–4.9 keys,taunt,Level 1-100 Special Taunt,30921,8.25,4.55,4.9,4.725,taunt,True
3031,Good-Hearted Goodies,Taunt: Burstchester,257.49,4.5 keys,taunt,Level 1-100 Special Taunt,30621,7.85,4.5,4.5,4.5,taunt,True
3031,Good-Hearted Goodies,Taunt: The Russian Arms Race,257.49,3–6 keys,taunt,Level 1-100 Special Taunt,30843,7.85,3.0,6.0,4.5,taunt,True
3031,Good-Hearted Goodies,Taunt: Bucking Bronco,253.1985,4.2–4.65 keys,taunt,Level 1-100 Special Taunt,30618,7.72,4.2,4.65,4.425000000000001,taunt,True
3031,Good-Hearted Goodies,Taunt: Party Trick,247.4765,4.25–4.4 keys,taunt,Level 1-100 Special Taunt,1112,7.55,4.25,4.4,4.325,taunt,True
3031,Good-Hearted Goodies,Taunt: Results Are In,244.6155,3.55–5 keys,taunt,Level 1-100 Special Taunt,1109,7.46,3.55,5.0,4.275,taunt,True
3031,Good-Hearted Goodies,Taunt: Oblooterated,240.324,4–4.4 keys,taunt,Level 1-100 Special Taunt,1120,7.33,4.0,4.4,4.2,taunt,True
3031,Good-Hearted Goodies,Taunt: Most Wanted,230.3105,3.3–4.75 keys,taunt,Level 1-100 Special Taunt,30614,7.02,3.3,4.75,4.025,taunt,True
3031,Good-Hearted Goodies,Taunt: Soldier's Requiem,228.88,4 keys,taunt,Level 1-100 Special Taunt,30673,6.98,4.0,4.0,4.0,taunt,True
3031,Good-Hearted Goodies,Taunt: Yeti Punch,228.88,4 keys,taunt,Level 1-100 Special Taunt,1182,6.98,4.0,4.0,4.0,taunt,True
3031,Good-Hearted Goodies,Taunt: Buy a Life,223.158,3.85–3.95 keys,taunt,Level 1-100 Special Taunt,1108,6.81,3.85,3.95,3.9000000000000004,taunt,True
3031,Good-Hearted Goodies,Taunt: The Balloonibouncer,213.1445,3–4.45 keys,taunt,Level 1-100 Special Taunt,30763,6.5,3.0,4.45,3.725,taunt,True
3031,Good-Hearted Goodies,Taunt: The Fubar Fanfare,213.1445,3.65–3.8 keys,taunt,Level 1-100 Special Taunt,30761,6.5,3.65,3.8,3.7249999999999996,taunt,True
3031,Good-Hearted Goodies,Taunt: Yeti Smash,201.7005,3.45–3.6 keys,taunt,Level 1-100 Special Taunt,1183,6.15,3.45,3.6,3.5250000000000004,taunt,True
3031,Good-Hearted Goodies,Taunt: Deep Fried Desire,197.409,3.15–3.75 keys,taunt,Level 1-100 Special Taunt,1119,6.02,3.15,3.75,3.45,taunt,True
3031,Good-Hearted Goodies,Taunt: The Boston Breakdance,191.687,3.35 keys,taunt,Level 1-100 Special Taunt,30572,5.85,3.35,3.35,3.35,taunt,True
3031,Good-Hearted Goodies,Taunt: The Bunnyhopper,187.3955,3.1–3.45 keys,taunt,Level 1-100 Special Taunt,30920,5.72,3.1,3.45,3.2750000000000004,taunt,True
3031,Good-Hearted Goodies,Taunt: The Headcase,187.3955,3–3.55 keys,taunt,Level 1-100 Special Taunt,30876,5.72,3.0,3.55,3.275,taunt,True
3031,Good-Hearted Goodies,Taunt: The Jumping Jack,177.382,3.1 keys,taunt,Level 1-100 Special Taunt,30845,5.41,3.1,3.1,3.1,taunt,True
3031,Good-Hearted Goodies,Taunt: I See You,173.0905,3–3.05 keys,taunt,Level 1-100 Special Taunt,1116,5.28,3.0,3.05,3.025,taunt,True
3031,Good-Hearted Goodies,Taunt: Battin' a Thousand,171.66,2.5–3.5 keys,taunt,Level 1-100 Special Taunt,1117,5.24,2.5,3.5,3.0,taunt,True
3031,Good-Hearted Goodies,Taunt: The Trackman's Touchdown,160.216,2.65–2.95 keys,taunt,Level 1-100 Special Taunt,30917,4.89,2.65,2.95,2.8,taunt,True
3081,Festive Fever,Taunt: The Schadenfreude,1831.04,32 keys,taunt,Level 5 Special Taunt,463,55.85,32.0,32.0,32.0,taunt,True
3081,Festive Fever,Taunt: Conga,1430.5,25 keys,taunt,Level 1-100 Special Taunt,1118,43.63,25.0,25.0,25.0,taunt,True
3081,Festive Fever,Taunt: Kazotsky Kick,1115.79,19–20 keys,taunt,Level 1-100 Special Taunt,1157,34.03,19.0,20.0,19.5,taunt,True
3081,Festive Fever,Taunt: The Victory Lap,686.64,12 keys,taunt,Level 1-100 Special Taunt,1172,20.94,12.0,12.0,12.0,taunt,True
3081,Festive Fever,"Taunt: Rock, Paper, Scissors",572.2,10 keys,taunt,Level 1-100 Special Taunt,1110,17.45,10.0,10.0,10.0,taunt,True
3081,Festive Fever,Taunt: Mannrobics,514.98,9 keys,taunt,Level 1-100 Special Taunt,1162,15.71,9.0,9.0,9.0,taunt,True
3081,Festive Fever,Taunt: Square Dance,457.76,8 keys,taunt,Level 1-100 Special Taunt,1106,13.96,8.0,8.0,8.0,taunt,True
3081,Festive Fever,Taunt: The Hot Wheeler,400.54,7 keys,taunt,Level 1-100 Special Taunt,31239,12.22,7.0,7.0,7.0,taunt,True
3081,Festive Fever,Taunt: Panzer Pants,343.32,6 keys,taunt,Level 1-100 Special Taunt,1196,10.47,6.0,6.0,6.0,taunt,True
3081,Festive Fever,Taunt: Surgeon's Squeezebox,343.32,6 keys,taunt,Level 1-100 Special Taunt,30918,10.47,6.0,6.0,6.0,taunt,True
3081,Festive Fever,Taunt: Shooter's Stakeout,314.71,5.5 keys,taunt,Level 1-100 Special Taunt,31237,9.6,5.5,5.5,5.5,taunt,True
3081,Festive Fever,Taunt: The Homerunner's Hobby,314.71,5.5 keys,taunt,Level 1-100 Special Taunt,31233,9.6,5.5,5.5,5.5,taunt,True
3081,Festive Fever,Taunt: Second Rate Sorcery,286.1,5 keys,taunt,Level 1-100 Special Taunt,30816,8.73,5.0,5.0,5.0,taunt,True
3081,Festive Fever,Taunt: The Killer Solo,286.1,5 keys,taunt,Level 1-100 Special Taunt,30609,8.73,5.0,5.0,5.0,taunt,True
3081,Festive Fever,Taunt: The Skating Scorcher,286.1,4–6 keys,taunt,Level 1-100 Special Taunt,30919,8.73,4.0,6.0,5.0,taunt,True
3081,Festive Fever,Taunt: Bare Knuckle Beatdown,267.5035,4.65–4.7 keys,taunt,Level 1-100 Special Taunt,31207,8.16,4.65,4.7,4.675000000000001,taunt,True
3081,Festive Fever,Taunt: The Bunnyhopper,243.185,3.5–5 keys,taunt,Level 1-100 Special Taunt,30920,7.42,3.5,5.0,4.25,taunt,True
3081,Festive Fever,Taunt: Luxury Lounge,228.88,4 keys,taunt,Level 1-100 Special Taunt,30922,6.98,4.0,4.0,4.0,taunt,True
3081,Festive Fever,Taunt: Rocket Jockey,228.88,4 keys,taunt,Level 1-100 Special Taunt,31155,6.98,4.0,4.0,4.0,taunt,True
3081,Festive Fever,Taunt: Skullcracker,228.88,4 keys,taunt,Level 1-100 Special Taunt,1111,6.98,4.0,4.0,4.0,taunt,True
3081,Festive Fever,Taunt: The Carlton,228.88,4 keys,taunt,Level 1-100 Special Taunt,1168,6.98,4.0,4.0,4.0,taunt,True
3081,Festive Fever,Taunt: The Fubar Fanfare,223.158,3.8–4 keys,taunt,Level 1-100 Special Taunt,30761,6.81,3.8,4.0,3.9,taunt,True
3081,Festive Fever,Taunt: Fresh Brewed Victory,211.714,3.7 keys,taunt,Level 1-100 Special Taunt,1113,6.46,3.7,3.7,3.7,taunt,True
